Date,High,Low,Open,Close,Volume,Adj Close,Moving_av,Upper_volatility,Lower_volatility,Short_resistance,Short_support,Long_resistance,Long_support,trend_hit,Dow_jones,snp500,BF-B,CTAS,CPRT,AJG,HUM,MKTX,INFO,CHD,A,APD
2017-06-19,1017.0,989.9000244140624,1017.0,995.1699829101562,5043400,995.1699829101562,989.3964965820312,1017.2588987426758,958.001098815918,1017.0,927.0,1017.0,927.0,58,21528.99,2453.46,37.07047653198242,125.89942169189452,31.57999992370605,54.89149856567383,229.3490753173828,202.9796295166016,47.43690872192383,51.18224334716797,58.62546920776367,132.84344482421878
2017-06-20,1004.8800048828124,992.02001953125,998.0,992.5900268554688,4076800,992.5900268554688,990.4924987792967,1019.078391479492,959.7146016845703,1017.0,927.0,1017.0,927.0,58,21467.14,2437.03,36.965667724609375,124.67255401611328,31.18000030517578,54.56592178344727,226.89480590820312,202.5013427734375,46.52503967285156,50.97274398803711,58.4124641418457,131.56181335449222
2017-06-21,1002.719970703125,992.6500244140624,998.7000122070312,1002.22998046875,2922500,1002.22998046875,992.0269989013672,1020.2072737426756,960.777723815918,1017.0,927.0,1017.0,927.0,58,21410.03,2435.61,36.55393981933594,124.23163604736328,30.989999771118164,53.85898208618164,230.05030822753903,197.630126953125,46.3565444946289,50.48711395263672,57.8896369934082,130.41653442382812
2017-06-22,1006.9600219726562,997.2000122070312,1002.22998046875,1001.2999877929688,2253400,1001.2999877929688,993.0744995117187,1021.7878088684082,962.266188934326,1017.0,927.0,1017.0,927.0,58,21397.29,2434.5,36.486576080322266,123.8003158569336,31.270000457763672,53.11480331420898,230.81968688964844,196.9662933349609,46.26733779907226,50.315711975097656,58.68356704711914,131.11643981933594
2017-06-23,1004.6199951171876,998.02001953125,1002.5399780273438,1003.739990234375,2879100,1003.739990234375,993.5924987792968,1022.8667344970703,963.2822645263672,1017.0,945.0,1017.0,927.0,58,21394.76,2438.3,36.61383056640625,124.03993225097656,31.540000915527344,52.75202560424805,232.2026824951172,196.5953826904297,46.13848114013672,50.50616073608398,57.87026596069336,131.74359130859378
2017-06-26,1009.7999877929688,992.0,1008.5,993.97998046875,3386200,993.97998046875,993.5024963378906,1023.4002737426758,963.7847238159179,1017.0,950.8599853515624,1017.0,927.0,58,21409.55,2439.07,36.60633850097656,124.12620544433594,31.45000076293945,52.89155197143555,228.6283721923828,196.06822204589844,45.98981475830078,50.55377197265625,57.35711669921875,131.71630859375
2017-06-27,998.7999877929688,976.0,990.6900024414062,976.780029296875,3782400,976.780029296875,992.5064971923828,1023.3075712280272,963.6974214477541,1017.0,950.8599853515624,1017.0,927.0,58,21310.66,2419.38,36.366790771484375,120.5988998413086,31.28000068664551,52.56598281860352,230.8878631591797,192.9346618652344,44.96891784667969,50.16335678100586,57.00856018066406,130.734619140625
2017-06-28,990.6799926757812,969.2100219726562,978.5499877929688,990.3300170898438,3737600,990.3300170898438,992.2919982910156,1022.2816921081544,962.7313022766111,1017.0,950.8599853515624,1017.0,927.0,58,21454.61,2440.69,36.84590148925781,121.4999008178711,31.51000022888184,53.38457107543945,233.9023895263672,196.95655822753903,44.6517448425293,50.06813430786133,57.51202011108398,131.65272521972656
2017-06-29,987.5599975585938,965.25,979.0,975.9299926757812,4303000,975.9299926757812,991.2909973144533,1022.060758239746,962.5232383422853,1017.0,965.25,1017.0,927.0,58,21287.03,2419.7,36.49406051635742,119.18990325927734,31.40999984741211,53.04038619995117,233.4926300048828,198.6746368408203,43.79935073852539,49.334922790527344,57.05789566040039,129.71296691894528
2017-06-30,983.469970703125,967.6099853515624,980.1199951171876,968.0,3390300,968.0,989.3544982910156,1021.0297272338868,961.5522673950197,1017.0,965.25,1017.0,927.0,58,21349.63,2423.41,36.38177490234375,120.80977630615234,31.790000915527344,53.25433731079102,234.7413787841797,196.31228637695312,43.65067672729492,49.401573181152344,57.55278778076172,130.89329528808594
2017-07-03,974.489990234375,951.0,972.7899780273438,953.6599731445312,2909100,953.6599731445312,986.4704956054687,1019.035133239746,959.6738633422854,1009.7999877929688,951.0,1017.0,927.0,72,21479.27,2429.01,36.10478973388672,120.76184844970705,31.809999465942386,53.51479721069336,233.11216735839844,198.5477294921875,43.77952575683594,49.53488540649414,57.37812042236328,132.01864624023438
2017-07-05,975.0,955.25,961.530029296875,971.4000244140624,3653000,971.4000244140624,984.890496826172,1016.0646104736328,956.8763807373047,1009.7999877929688,951.0,1017.0,927.0,72,21478.17,2432.54,36.08232879638672,120.88646697998048,31.6299991607666,53.47758102416992,236.39987182617188,200.8515930175781,43.948020935058594,49.30635452270508,57.99916076660156,130.48155212402344
2017-07-06,974.4000244140624,959.02001953125,964.6599731445312,965.1400146484376,3259600,965.1400146484376,982.6439971923828,1014.4372117309572,955.3437819213867,1009.7999877929688,951.0,1017.0,927.0,72,21320.04,2409.75,36.17964553833008,118.59564208984376,30.43000030517578,53.17061233520508,232.6341552734375,188.7760772705078,43.541648864746094,49.46822738647461,57.46546173095703,130.04237365722656
2017-07-07,980.1099853515624,969.1400146484376,969.5499877929688,978.760009765625,2643400,978.760009765625,981.0684967041016,1012.1233171081544,953.1646772766112,1009.7999877929688,951.0,1017.0,927.0,72,21414.34,2425.18,36.059871673583984,120.8960418701172,30.96999931335449,53.68223190307617,232.40977478027344,189.4203338623047,43.87864685058594,49.51584243774414,57.8633041381836,131.76248168945312
2017-07-10,999.4400024414062,983.5,985.0,996.469970703125,3546300,996.469970703125,981.9764953613279,1010.5005516052246,951.6364418029783,1009.7999877929688,951.0,1017.0,927.0,59,21408.52,2427.43,35.446022033691406,121.28903198242188,30.82999992370605,53.44967651367188,233.19998168945312,190.34776306152344,43.33350372314453,49.81103134155274,58.08648681640625,131.29585266113278
2017-07-11,995.989990234375,983.719970703125,993.0,994.1300048828124,2982700,994.1300048828124,983.437496948242,1011.435790222168,952.5172005004885,999.4400024414062,951.0,1017.0,927.0,59,21409.07,2425.53,35.45350646972656,120.60848999023438,31.09000015258789,52.79853439331055,233.19998168945312,188.639404296875,43.40288925170898,49.68725204467773,58.02826309204102,130.62796020507812
2017-07-12,1008.5499877929688,998.0999755859376,1000.6500244140624,1006.510009765625,3608600,1006.510009765625,984.7234985351564,1012.9406218566893,953.9343720397948,1008.5499877929688,951.0,1017.0,927.0,59,21532.14,2443.25,35.7005500793457,121.88330078125,31.20000076293945,52.90085983276367,233.3755798339844,189.1372528076172,44.08678436279297,49.42061996459961,58.93070983886719,131.50628662109378
2017-07-13,1006.8800048828124,995.9000244140624,1004.6199951171876,1000.6300048828124,2880800,1000.6300048828124,985.9315002441406,1014.265203491211,955.1817935791015,1008.5499877929688,951.0,1017.0,927.0,59,21553.09,2447.83,35.38614273071289,121.22193908691406,31.190000534057607,53.542701721191406,232.2439422607422,189.5472869873047,44.106605529785156,49.51584243774414,59.3770866394043,132.09188842773438
2017-07-14,1004.4500122070312,996.8900146484376,1002.4000244140624,1001.8099975585938,2102500,1001.8099975585938,987.8135009765623,1015.5094452514647,956.3535552368164,1008.5499877929688,951.0,1017.0,927.0,59,21637.74,2459.27,35.47596740722656,121.18360137939452,31.09000015258789,53.589210510253906,233.24876403808602,185.8767852783203,44.36430740356445,50.10622787475586,59.697303771972656,133.1898193359375
2017-07-17,1014.75,1003.8099975585938,1004.6900024414062,1010.0399780273438,3712600,1010.0399780273438,988.9299987792967,1017.4479060058594,958.1790959472656,1014.75,951.0,1017.0,927.0,61,21629.72,2459.14,35.66311264038086,120.95355224609376,31.1200008392334,53.48688507080078,231.7561492919922,185.91580200195312,44.85988998413086,50.78230285644531,59.72641372680664,133.17149353027344
2017-07-18,1026.030029296875,1004.0,1006.0,1024.449951171875,4007600,1024.449951171875,990.3939971923828,1018.5978987426756,959.262098815918,1026.030029296875,955.25,1026.030029296875,927.0,61,21574.73,2460.61,36.04490661621094,120.21551513671876,31.11000061035156,53.542701721191406,229.31723022460938,188.0048828125,44.98874282836914,51.06797409057617,59.39648818969727,132.88787841796878
2017-07-19,1031.5899658203123,1022.5,1025.0,1026.8699951171877,2964000,1026.8699951171877,992.1079956054688,1020.1058171081545,960.6821772766114,1031.5899658203123,959.02001953125,1031.5899658203123,927.0,61,21640.75,2473.83,36.059871673583984,120.84811401367188,31.40999984741211,53.66362762451172,230.4586334228516,189.98654174804688,44.98874282836914,50.42046356201172,59.56146240234375,133.77542114257812
2017-07-20,1034.969970703125,1022.52001953125,1031.5899658203123,1028.699951171875,3097500,1028.699951171875,993.431494140625,1021.8712354736329,962.3447557373047,1034.969970703125,969.1400146484376,1034.969970703125,927.0,61,21611.78,2473.45,36.02992630004883,121.5190658569336,31.51000022888184,54.20314407348633,230.0683898925781,190.0451202392578,44.88962936401367,50.45854568481445,59.17329788208008,133.59239196777344
2017-07-21,1026.0999755859377,1011.0,1021.280029296875,1025.6700439453123,2734600,1025.6700439453123,994.6499969482422,1023.2344389648438,963.6285493164063,1034.969970703125,983.5,1034.969970703125,927.0,61,21580.07,2472.54,36.127254486083984,132.68562316894528,31.54999923706055,54.55662536621094,230.15618896484366,190.2794189453125,45.24644088745117,50.71564483642578,59.5517463684082,133.25384521484378
2017-07-24,1043.010009765625,1027.4300537109377,1028.3399658203123,1038.949951171875,3288000,1038.949951171875,996.4104949951172,1024.4894968566896,964.8104970397951,1043.010009765625,983.719970703125,1043.010009765625,927.0,61,21513.17,2469.91,35.91763687133789,132.45559692382812,31.809999465942386,54.72406387329102,229.74647521972656,192.06581115722656,45.29600143432617,50.27762222290039,59.67790222167969,132.61338806152344
2017-07-25,1043.3299560546877,1032.47998046875,1038.050048828125,1039.8699951171877,2447600,1039.8699951171877,998.7049957275392,1026.3028098449706,966.5181801452637,1043.3299560546877,995.9000244140624,1043.3299560546877,927.0,61,21613.43,2477.13,36.55393981933594,131.6025390625,31.88999938964844,54.97521591186523,229.1708831787109,194.73081970214844,45.17706298828125,50.78230285644531,58.74634170532226,132.70489501953122
2017-07-26,1053.199951171875,1043.199951171875,1043.199951171875,1052.800048828125,2921300,1052.800048828125,1002.5059967041016,1028.6661455993653,968.7438458557131,1053.199951171875,995.9000244140624,1053.199951171875,927.0,61,21711.01,2477.83,36.6737174987793,131.42041015625,31.71999931335449,54.57522964477539,227.7953338623047,200.26585388183602,45.523963928222656,51.10606384277344,57.95063781738281,131.66181945800778
2017-07-27,1083.31005859375,1040.1800537109377,1069.550048828125,1046.0,10991700,1046.0,1005.2894958496094,1032.5811766052243,972.4308168029784,1083.31005859375,996.8900146484376,1083.31005859375,927.0,61,21796.55,2475.42,37.90142440795898,130.1839599609375,31.8799991607666,53.97989273071289,226.9173126220703,200.6270751953125,45.66272354125977,51.2298469543457,58.135009765625,131.43310546875
2017-07-28,1032.8499755859377,1001.0,1012.1400146484376,1020.0399780273438,7709400,1020.0399780273438,1007.4949951171876,1035.4481807250977,975.1308109741212,1083.31005859375,1001.0,1083.31005859375,927.0,61,21830.31,2472.1,37.4522590637207,129.98265075683594,31.95000076293945,55.26358413696289,227.3856201171875,202.89181518554688,46.11865615844727,50.75374221801758,58.29997634887695,131.28671264648438
2017-07-31,1019.0499877929688,987.02001953125,1019.0499877929688,987.780029296875,7352100,987.780029296875,1008.4839965820313,1037.7198449707032,977.270145263672,1083.31005859375,987.02001953125,1083.31005859375,927.0,64,21891.12,2470.3,36.98063659667969,129.25419616699222,31.489999771118164,54.68685913085938,225.551513671875,198.05967712402344,46.23760223388672,50.801353454589844,58.0185661315918,130.06069946289062
2017-08-01,1006.4000244140624,991.5800170898438,996.1099853515624,996.1900024414062,4572600,996.1900024414062,1010.610498046875,1038.7385164794923,978.2294766845703,1083.31005859375,987.02001953125,1083.31005859375,927.0,64,21963.92,2476.35,36.80097961425781,129.89639282226562,31.649999618530273,55.05893325805664,225.13204956054688,199.35801696777344,46.762916564941406,50.47758865356445,58.16412353515625,136.25492858886722
2017-08-02,1003.2100219726562,981.72998046875,1001.77001953125,995.8900146484376,4070000,995.8900146484376,1011.8349975585936,1040.9288129882814,980.2921831054688,1083.31005859375,981.72998046875,1083.31005859375,927.0,64,22016.24,2477.57,36.63629531860352,129.39796447753906,31.239999771118164,54.90080642700195,235.19989013671875,200.67588806152344,46.57460021972656,50.21097183227539,58.416419982910156,135.51382446289062
2017-08-03,999.5,984.5900268554688,999.469970703125,986.9199829101562,3255800,986.9199829101562,1012.9239959716797,1042.1900474853514,981.4799476318359,1083.31005859375,981.72998046875,1083.31005859375,927.0,64,22026.1,2472.16,36.32188034057617,128.57363891601562,31.01000022888184,54.55662536621094,242.7605438232422,200.18777465820312,46.24751663208008,49.29682922363281,58.58138656616211,134.42500305175778
2017-08-04,991.6699829101562,982.0,989.6799926757812,987.5800170898438,2730300,987.5800170898438,1013.3649963378906,1043.31171585083,982.5362760925293,1083.31005859375,981.72998046875,1083.31005859375,927.0,64,22092.81,2476.83,36.32188034057617,129.39796447753906,31.29999923706055,54.90080642700195,239.9216766357422,201.1053466796875,45.979896545410156,47.98275756835938,58.34849166870117,134.69947814941406
2017-08-07,995.0,987.1400146484376,990.6500244140624,992.27001953125,2676600,992.27001953125,1013.1549987792968,1043.7659462280274,982.9640464477537,1083.31005859375,981.72998046875,1083.31005859375,927.0,60,22118.42,2480.91,36.6961784362793,128.87077331542972,31.07999992370605,54.79848861694336,243.52149963378903,197.0834503173828,45.573524475097656,47.88753128051758,59.06656265258789,134.772705078125
2017-08-08,996.280029296875,985.7899780273438,994.3499755859376,989.8400268554688,2902800,989.8400268554688,1012.9404998779297,1043.5496487426758,982.760348815918,1083.31005859375,981.72998046875,1083.31005859375,927.0,60,22085.34,2474.92,36.64377975463867,127.8547821044922,30.70000076293945,54.70545959472656,244.10682678222656,193.04519653320312,44.939186096191406,47.32571792602539,58.358192443847656,133.44599914550778
2017-08-09,988.0,975.27001953125,982.5999755859376,982.010009765625,3569700,982.010009765625,1011.7154998779297,1043.3287148742677,982.5522848815918,1083.31005859375,975.27001953125,1083.31005859375,927.0,60,22048.7,2474.02,36.31439208984375,127.7685089111328,31.45000076293945,54.78917694091797,248.7310485839844,194.6292266845703,44.95901107788086,47.53520965576172,57.91181564331055,133.81201171875
2017-08-10,979.8599853515624,954.6799926757812,976.2999877929688,956.9199829101562,5684100,956.9199829101562,1009.5299987792968,1042.0669648742676,981.3640348815918,1032.8499755859377,954.6799926757812,1083.31005859375,927.0,60,21844.01,2438.21,35.96255874633789,125.38182830810548,31.170000076293945,54.51941680908203,245.5214080810547,191.07005310058602,44.76077651977539,47.21145629882813,56.83470916748047,132.68659973144528
2017-08-11,970.3900146484376,951.3800048828124,960.0,967.989990234375,3468000,967.989990234375,1007.838998413086,1039.8158987426757,979.2440988159179,1019.0499877929688,951.3800048828124,1083.31005859375,927.0,60,21858.32,2441.32,36.26198959350586,124.92176055908205,31.06999969482422,54.34267807006836,243.8824615478516,188.1855316162109,45.24644088745117,47.43130493164063,57.57219696044922,132.30233764648438
2017-08-14,985.5,976.1900024414062,978.4099731445312,983.2999877929688,3172900,983.2999877929688,1006.5019989013672,1038.0741683654783,977.6038284606933,1006.4000244140624,951.3800048828124,1083.31005859375,927.0,62,21993.71,2465.84,36.70366287231445,127.43302154541016,31.809999465942386,54.7519760131836,244.13612365722656,188.9678039550781,45.573524475097656,47.775428771972656,57.85359191894531,134.16880798339844
2017-08-15,991.739990234375,982.0,988.9000244140624,982.739990234375,2549300,982.739990234375,1004.416500854492,1036.6970588684082,976.306938934326,1003.2100219726562,951.3800048828124,1083.31005859375,927.0,62,21998.99,2464.61,36.92076110839844,127.62472534179688,32.080001831054695,54.62173843383789,240.7996826171875,188.21490478515625,45.979896545410156,47.57468795776367,57.62071228027344,134.32438659667972
2017-08-16,986.4600219726562,973.219970703125,981.6500244140624,978.1799926757812,3132100,978.1799926757812,1001.9820007324221,1034.548995880127,974.2840058288574,999.5,951.3800048828124,1083.31005859375,927.0,62,22024.87,2468.11,37.527122497558594,127.80685424804688,32.22999954223633,54.79848861694336,241.3167266845703,188.69403076171875,46.57460021972656,48.05263137817383,60.2989387512207,135.48637390136722
2017-08-17,977.8400268554688,960.3200073242188,977.8400268554688,960.5700073242188,3512400,960.5700073242188,998.5755035400392,1032.0414607543944,971.9225407104492,996.280029296875,951.3800048828124,1083.31005859375,927.0,62,21750.73,2430.01,37.90890502929688,125.7460708618164,32.009998321533196,53.81246566772461,241.609375,187.76510620117188,45.81140518188477,47.65115737915039,59.05685806274414,133.16236877441406
2017-08-18,965.4299926757812,954.6500244140624,961.4000244140624,958.469970703125,3284800,958.469970703125,995.2154998779297,1028.5327686462404,968.6182384338381,996.280029296875,951.3800048828124,1083.31005859375,927.0,62,21674.51,2425.55,38.0810775756836,127.10714721679688,31.8799991607666,53.89617919921875,241.23866271972656,184.51885986328125,45.345558166503906,47.84234237670898,59.435302734375,133.36366271972656
2017-08-21,961.2000122070312,945.4600219726562,957.5700073242188,953.2899780273438,3164500,953.2899780273438,990.9325012207033,1025.0719648742677,965.3590348815918,996.280029296875,945.4600219726562,1083.31005859375,945.0,62,21703.75,2428.37,38.10354232788086,128.31486511230472,31.899999618530273,54.07292175292969,243.267822265625,187.3349151611328,45.46449661254883,48.17689895629883,59.91079330444336,132.80552673339844
