Train,Target
"[225.5702667236328, 226.174072265625, 226.19357299804688, 224.36257934570312, 226.2033233642578, 228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903]",230.81968688964844
"[226.174072265625, 226.19357299804688, 224.36257934570312, 226.2033233642578, 228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844]",232.2026824951172
"[226.19357299804688, 224.36257934570312, 226.2033233642578, 228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172]",228.6283721923828
"[224.36257934570312, 226.2033233642578, 228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828]",230.8878631591797
"[226.2033233642578, 228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797]",233.9023895263672
"[228.871826171875, 228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672]",233.4926300048828
"[228.1024475097656, 226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828]",234.7413787841797
"[226.6902618408203, 227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797]",233.11216735839844
"[227.4109649658203, 227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844]",236.39987182617188
"[227.65444946289062, 224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188]",232.6341552734375
"[224.2554626464844, 223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375]",232.40977478027344
"[223.7003173828125, 222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344]",233.19998168945312
"[222.15182495117188, 225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312]",233.19998168945312
"[225.9013519287109, 225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312]",233.3755798339844
"[225.6676483154297, 226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844]",232.2439422607422
"[226.3494110107422, 228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422]",233.24876403808602
"[228.34591674804688, 229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602]",231.7561492919922
"[229.3490753173828, 226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922]",229.31723022460938
"[226.89480590820312, 230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938]",230.4586334228516
"[230.05030822753903, 230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516]",230.0683898925781
"[230.81968688964844, 232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781]",230.15618896484366
"[232.2026824951172, 228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366]",229.74647521972656
"[228.6283721923828, 230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656]",229.1708831787109
"[230.8878631591797, 233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109]",227.7953338623047
"[233.9023895263672, 233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047]",226.9173126220703
"[233.4926300048828, 234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703]",227.3856201171875
"[234.7413787841797, 233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875]",225.551513671875
"[233.11216735839844, 236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875]",225.13204956054688
"[236.39987182617188, 232.6341552734375, 232.40977478027344, 233.19998168945312, 233.19998168945312, 233.3755798339844, 232.2439422607422, 233.24876403808602, 231.7561492919922, 229.31723022460938, 230.4586334228516, 230.0683898925781, 230.15618896484366, 229.74647521972656, 229.1708831787109, 227.7953338623047, 226.9173126220703, 227.3856201171875, 225.551513671875, 225.13204956054688]",235.19989013671875
