Train,Target
"[54.48150634765625, 54.442787170410156, 54.37500381469727, 54.89784240722656, 55.023719787597656, 53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219]",58.238182067871094
"[54.442787170410156, 54.37500381469727, 54.89784240722656, 55.023719787597656, 53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094]",57.32806015014648
"[54.37500381469727, 54.89784240722656, 55.023719787597656, 53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648]",57.11505889892578
"[54.89784240722656, 55.023719787597656, 53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578]",57.39584350585938
"[55.023719787597656, 53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938]",57.4926643371582
"[53.99740600585938, 54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582]",57.32806015014648
"[54.07485961914063, 54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648]",57.61853790283203
"[54.34596252441406, 54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203]",58.62546920776367
"[54.29755020141602, 56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367]",58.4124641418457
"[56.79554748535156, 57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457]",57.8896369934082
"[57.347434997558594, 57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082]",58.68356704711914
"[57.41520309448242, 57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914]",57.87026596069336
"[57.61853790283203, 58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336]",57.35711669921875
"[58.45119857788086, 58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875]",57.00856018066406
"[58.422157287597656, 58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406]",57.51202011108398
"[58.79975509643555, 58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398]",57.05789566040039
"[58.87721252441406, 58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039]",57.55278778076172
"[58.48024368286133, 58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172]",57.37812042236328
"[58.18977355957031, 58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328]",57.99916076660156
"[58.70292663574219, 58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328, 57.99916076660156]",57.46546173095703
"[58.238182067871094, 57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328, 57.99916076660156, 57.46546173095703]",57.8633041381836
"[57.32806015014648, 57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328, 57.99916076660156, 57.46546173095703, 57.8633041381836]",58.08648681640625
"[57.11505889892578, 57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328, 57.99916076660156, 57.46546173095703, 57.8633041381836, 58.08648681640625]",58.02826309204102
"[57.39584350585938, 57.4926643371582, 57.32806015014648, 57.61853790283203, 58.62546920776367, 58.4124641418457, 57.8896369934082, 58.68356704711914, 57.87026596069336, 57.35711669921875, 57.00856018066406, 57.51202011108398, 57.05789566040039, 57.55278778076172, 57.37812042236328, 57.99916076660156, 57.46546173095703, 57.8633041381836, 58.08648681640625, 58.02826309204102]",58.93070983886719
