Train,Target
"[53.47758102416992, 53.17061233520508, 53.68223190307617, 53.44967651367188, 52.79853439331055, 52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664]",54.90080642700195
"[53.17061233520508, 53.68223190307617, 53.44967651367188, 52.79853439331055, 52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195]",54.55662536621094
"[53.68223190307617, 53.44967651367188, 52.79853439331055, 52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094]",54.90080642700195
"[53.44967651367188, 52.79853439331055, 52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195]",54.79848861694336
"[52.79853439331055, 52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336]",54.70545959472656
"[52.90085983276367, 53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656]",54.78917694091797
"[53.542701721191406, 53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797]",54.51941680908203
"[53.589210510253906, 53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203]",54.34267807006836
"[53.48688507080078, 53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836]",54.7519760131836
"[53.542701721191406, 53.66362762451172, 54.20314407348633, 54.55662536621094, 54.72406387329102, 54.97521591186523, 54.57522964477539, 53.97989273071289, 55.26358413696289, 54.68685913085938, 55.05893325805664, 54.90080642700195, 54.55662536621094, 54.90080642700195, 54.79848861694336, 54.70545959472656, 54.78917694091797, 54.51941680908203, 54.34267807006836, 54.7519760131836]",54.62173843383789
